Time,Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,Feat7,Y
970523,6,1,1792,7539,1757,4999,407, 1
970523,6,2,1493,7375,1447,4841,423, 0
970523,6,3,1498,7147,1458,5032,197, 0
970523,6,4,1456,6796,1407,4908,361, 0
970523,6,5,1396,6386,1342,4729,473, 0
970523,6,6,1353,6093,1284,4536,537, 0
970523,6,7,1272,5784,1209,4368,539, 0
970523,6,8,1048,5574,999,4218,573, 0
970523,6,9,1023,5508,969,4155,649, 0
970523,6,10,1012,5494,947,4128,713, 0
970523,6,11,1159,5694,1116,4196,773, 0
970523,6,12,1271,5979,1183,4282,786, 0
970523,6,13,1424,6626,1338,4578,630, 0
970523,6,14,1458,7343,1391,4885,486, 0
970523,6,15,1467,7471,1410,5099,218, 0
970523,6,16,1817,7970,1801,5393,244, 1
970523,6,17,2319,8068,2243,5517,141, 1
970523,6,18,1795,8051,1710,5534,-21, 1
970523,6,19,3559,8258,3357,5587,201, 1
970523,6,20,2438,8329,2403,5558,190, 1
970523,6,21,1810,8224,1839,5507,147, 1
970523,6,22,1756,8121,1733,5479,85, 0
970523,6,23,1758,8025,1738,5471,66, 0
970523,6,24,1594,8020,1578,5440,143, 0
970523,6,25,1502,7926,1485,5409,100, 0
970523,6,26,1513,7847,1497,5405,1, 0
970523,6,27,1501,7788,1486,5427,68, 0
970523,6,28,1484,7778,1471,5413,22, 0
970523,6,29,1534,7701,1511,5340,90, 0
970523,6,30,1598,7675,1567,5321,171, 0
970523,6,31,1495,7628,1468,5219,117, 0
970523,6,32,1511,7736,1482,5198,283, 0
970523,6,33,1496,7887,1468,5199,267, 0
970523,6,34,1669,8115,1633,5252,429, 0
970523,6,35,1746,8548,1710,5448,277, 1
970523,6,36,2587,8795,2501,5707,256, 1
970523,6,37,2051,8680,1984,5683,107, 1
970523,6,38,2180,8468,2123,5529,178, 1
970523,6,39,1687,8208,1654,5396,154, 1
970523,6,40,1730,7990,1692,5264,199, 1
970523,6,41,1756,7778,1712,5158,168, 1
970523,6,42,1720,7667,1670,5108,251, 1
970523,6,43,1501,7440,1462,4954,238, 0
970523,6,44,1473,7203,1436,4826,301, 0
970523,6,45,1483,7571,1443,4802,394, 0
970523,6,46,1496,7739,1458,4803,320, 0
970523,6,47,1720,7732,1696,5168,107, 1
970523,6,48,1783,7658,1834,5135,170, 1
970524,7,1,1499,7519,1470,5013,224, 0
970524,7,2,1480,7344,1441,4889,389, 0
970524,7,3,1569,7101,1528,5050,160, 0
970524,7,4,1458,6689,1426,4906,351, 0
970524,7,5,1420,6268,1362,4719,489, 0
970524,7,6,1387,5978,1316,4533,560, 0
970524,7,7,1351,5647,1283,4342,560, 0
970524,7,8,1206,5417,1146,4183,542, 0
970524,7,9,1189,5257,1133,4091,565, 0
970524,7,10,1063,5181,1015,4021,498, 0
970524,7,11,1065,5247,1015,4006,588, 0
970524,7,12,1060,5357,1007,4027,641, 0
970524,7,13,1310,5593,1243,4119,692, 0
970524,7,14,1359,5875,1278,4196,714, 0
970524,7,15,1388,6138,1308,4202,715, 0
970524,7,16,1424,6728,1352,4335,562, 0
970524,7,17,1466,7197,1407,4504,432, 0
970524,7,18,1542,7482,1501,4657,303, 0
970524,7,19,1594,7733,1570,4750,197, 0
970524,7,20,1637,7772,1579,4782,166, 1
970524,7,21,1501,7635,1484,4785,203, 0
970524,7,22,1500,7447,1477,4750,193, 0
970524,7,23,1494,7286,1467,4707,217, 0
970524,7,24,1487,7161,1454,4677,243, 0
970524,7,25,1501,7087,1465,4624,235, 0
970524,7,26,1495,7030,1459,4613,262, 0
970524,7,27,1496,6929,1460,4626,268, 0
970524,7,28,1490,6816,1452,4603,301, 0
970524,7,29,1476,6650,1429,4544,342, 0
970524,7,30,1471,6581,1415,4518,436, 0
970524,7,31,1469,6591,1409,4455,476, 0
970524,7,32,1468,6660,1410,4472,427, 0
970524,7,33,1461,6760,1407,4504,368, 0
970524,7,34,1596,7120,1555,4668,258, 1
970524,7,35,1839,7717,1863,4902,40, 1
970524,7,36,2356,8096,2342,5184,-122, 1
970524,7,37,2394,8221,2340,5170,-177, 1
970524,7,38,2356,8068,2287,5081,-163, 1
970524,7,39,2332,7728,2283,4945,-7, 1
970524,7,40,2332,7504,2282,4828,55, 1
970524,7,41,1900,7276,1737,4761,95, 1
970524,7,42,1502,7169,1484,4695,136, 0
970524,7,43,1498,6987,1470,4614,150, 0
970524,7,44,1488,6795,1462,4556,225, 0
970524,7,45,1494,6995,1455,4553,231, 0
970524,7,46,1491,7019,1447,4578,181, 0
970524,7,47,1624,7069,1613,4878,-150, 1
970524,7,48,1470,6934,1468,4917,-95, 0
970525,1,1,1483,6737,1467,4845,-42, 0
970525,1,2,1534,6404,1508,4721,112, 0
970525,1,3,1558,6198,1599,4894,-129, 1
970525,1,4,1657,5895,1690,4775,70, 1
970525,1,5,1427,5604,1470,4596,186, 0
970525,1,6,1380,5392,1334,4410,271, 0
970525,1,7,1349,5202,1303,4264,336, 0
970525,1,8,1253,5044,1194,4100,378, 0
970525,1,9,1080,4971,1007,3982,577, 0
970525,1,10,1057,4943,1007,3905,599, 0
970525,1,11,1032,4976,969,3833,642, 0
970525,1,12,1056,5056,1007,3824,744, 0
970525,1,13,1080,5226,1012,3852,800, 0
970525,1,14,1098,5332,1007,3870,790, 0
970525,1,15,1348,5576,905,3788,800, 0
970525,1,16,1402,6076,1048,3839,800, 0
970525,1,17,1358,6509,1205,4008,800, 0
970525,1,18,1420,6800,1318,4157,776, 0
970525,1,19,1448,7122,1359,4232,772, 0
970525,1,20,1446,7222,1359,4290,757, 0
970525,1,21,1444,7155,1361,4301,686, 0
970525,1,22,1441,7028,1362,4284,735, 0
970525,1,23,1441,6832,1354,4276,720, 0
970525,1,24,1448,6717,1358,4252,757, 0
970525,1,25,1444,6628,1446,4252,0, 0
970525,1,26,1356,6492,1312,4210,685, 0
970525,1,27,1417,6396,1335,4227,689, 0
970525,1,28,1423,6272,1151,4132,657, 0
970525,1,29,1416,6187,1332,4076,720, 0
970525,1,30,1409,6148,1321,4047,754, 0
970525,1,31,1285,6111,1210,4052,661, 0
970525,1,32,1323,6199,1231,4079,684, 0
970525,1,33,1345,6340,1274,4125,699, 0
970525,1,34,1400,6710,1332,4290,531, 0
970525,1,35,1443,7415,1400,4626,189, 0
970525,1,36,2231,8114,2213,4968,-49, 1
970525,1,37,2332,8219,2312,5029,-112, 1
970525,1,38,2332,8112,2271,4965,-33, 1
970525,1,39,2332,7888,2268,4861,30, 1
970525,1,40,2332,7747,2279,4797,114, 1
970525,1,41,2332,7661,2290,4747,114, 1
970525,1,42,1960,7559,1922,4693,196, 1
970525,1,43,1471,7301,1443,4591,282, 0
970525,1,44,1472,7039,1435,4533,316, 0
970525,1,45,1484,7114,1442,4505,353, 0
970525,1,46,1465,7064,1423,4512,310, 0
970525,1,47,1484,7054,1458,4759,27, 0
970525,1,48,1477,6873,1454,4738,112, 0
970526,2,1,1486,6733,1454,4657,166, 0
970526,2,2,1471,6495,1436,4614,211, 0
970526,2,3,1768,6306,1728,4794,70, 1
970526,2,4,1880,6065,1832,4688,154, 1
970526,2,5,1457,5844,1440,4505,307, 0
970526,2,6,1398,5641,1347,4378,475, 0
970526,2,7,1368,5441,1316,4206,488, 0
970526,2,8,1337,5320,1270,4100,473, 0
970526,2,9,1120,5292,1055,4024,650, 0
970526,2,10,1066,5376,1007,4014,721, 0
970526,2,11,1202,5615,1129,4078,689, 0
970526,2,12,1355,5981,1273,4183,655, 0
970526,2,13,1447,6740,1379,4476,411, 0
970526,2,14,1478,7491,1440,4785,182, 0
970526,2,15,1698,7699,1688,5056,-10, 1
970526,2,16,2523,8193,2504,5365,60, 1
970526,2,17,3007,8276,2939,5586,-3, 1
970526,2,18,2484,8240,2442,5609,-117, 1
970526,2,19,2471,8462,2419,5687,-127, 1
970526,2,20,2556,8518,2534,5702,-123, 1
970526,2,21,2843,8338,2822,5712,-69, 1
970526,2,22,2380,8092,2369,5714,-137, 1
970526,2,23,2382,8007,2369,5701,-18, 1
970526,2,24,2042,7940,2024,5650,-22, 1
970526,2,25,2075,7828,2069,5657,-28, 1
970526,2,26,1487,7738,1473,5582,-23, 0
970526,2,27,1534,7706,1523,5650,-102, 0
970526,2,28,1482,7652,1471,5626,-65, 0
970526,2,29,1480,7626,1469,5551,-88, 0
970526,2,30,1479,7601,1468,5478,-42, 0
970526,2,31,1484,7593,1469,5418,13, 0
970526,2,32,1771,7731,1700,5419,152, 0
970526,2,33,2261,7952,2218,5508,205, 1
970526,2,34,2808,8271,2722,5673,216, 1
970526,2,35,2814,8735,2718,5838,118, 1
970526,2,36,2162,9037,2089,5997,116, 1
970526,2,37,2346,8898,2258,5897,105, 1
970526,2,38,1862,8680,1808,5691,48, 0
970526,2,39,2006,8352,1959,5541,56, 1
970526,2,40,1625,8105,1597,5419,116, 0
970526,2,41,1497,7964,1468,5293,182, 0
970526,2,42,1533,7767,1494,5216,225, 0
970526,2,43,1454,7462,1412,5080,397, 0
970526,2,44,1421,7153,1365,4987,492, 0
970526,2,45,1464,7470,1400,4891,564, 0
970526,2,46,1461,7534,1395,4826,595, 0
970526,2,47,1476,7607,1432,5148,210, 0
970526,2,48,1478,7494,1440,5100,372, 0
970527,3,1,1459,7412,1405,5039,500, 0
970527,3,2,1454,7266,1385,4929,602, 0
970527,3,3,1454,7058,1391,5102,461, 0
970527,3,4,1427,6722,1355,5002,559, 0
970527,3,5,1369,6315,1286,4815,688, 0
970527,3,6,1289,6016,1197,4616,776, 0
970527,3,7,1106,5724,1031,4439,778, 0
970527,3,8,1050,5514,979,4344,765, 0
970527,3,9,1013,5394,863,4263,800, 0
970527,3,10,988,5418,847,4245,800, 0
970527,3,11,993,5610,867,4283,800, 0
970527,3,12,1155,5944,893,4412,800, 0
970527,3,13,1313,6613,1236,4717,601, 0
970527,3,14,1366,7313,1309,5054,353, 0
970527,3,15,1383,7367,1347,5236,294, 0
970527,3,16,1459,7822,1437,5509,32, 0
970527,3,17,1470,7882,1460,5649,-71, 0
970527,3,18,1529,7815,1514,5653,-73, 0
970527,3,19,1681,8047,1659,5655,-90, 1
970527,3,20,2750,8103,2520,5639,131, 1
970527,3,21,1795,7944,1764,5583,19, 1
970527,3,22,1479,7846,1458,5513,14, 0
970527,3,23,1449,7783,1429,5519,-49, 0
970527,3,24,1481,7749,1465,5507,14, 0
970527,3,25,1452,7681,1436,5430,-22, 0
970527,3,26,1431,7661,1417,5405,-4, 0
970527,3,27,1435,7676,1420,5456,-6, 0
970527,3,28,1421,7629,1408,5475,-57, 0
970527,3,29,1387,7543,1417,5423,13, 0
970527,3,30,1382,7541,1386,5394,86, 0
970527,3,31,1365,7485,1335,5335,170, 0
970527,3,32,1373,7549,1338,5314,169, 0
970527,3,33,1442,7675,1409,5348,191, 0
970527,3,34,2118,7910,1946,5435,380, 1
970527,3,35,2287,8398,2233,5677,146, 1
970527,3,36,3172,8786,3074,5948,97, 1
970527,3,37,2519,8652,2431,5919,112, 1
970527,3,38,2492,8407,2389,5736,216, 1
970527,3,39,2539,8159,2427,5540,321, 1
970527,3,40,2461,7915,2350,5427,320, 1
970527,3,41,2269,7710,2181,5345,321, 1
970527,3,42,1694,7557,1642,5237,255, 1
970527,3,43,1360,7296,1312,5105,423, 0
970527,3,44,1331,7056,1273,5016,540, 0
970527,3,45,1351,7426,1286,4899,652, 0
970527,3,46,1348,7517,1284,4840,663, 0
970527,3,47,1406,7564,1355,5133,304, 0
970527,3,48,1408,7515,1367,5114,432, 0
970528,4,1,1383,7411,1331,5029,487, 0
970528,4,2,1349,7262,1287,4913,594, 0
970528,4,3,1389,7056,1333,5092,424, 0
970528,4,4,1329,6716,1266,4981,535, 0
970528,4,5,1300,6321,1227,4805,666, 0
970528,4,6,1229,6008,1060,4644,800, 0
970528,4,7,1123,5720,802,4459,800, 0
970528,4,8,1126,5495,819,4326,800, 0
970528,4,9,992,5397,782,4242,800, 0
970528,4,10,997,5376,762,4200,800, 0
970528,4,11,1134,5565,811,4252,800, 0
970528,4,12,1161,5919,923,4371,800, 0
970528,4,13,1234,6571,1100,4680,797, 0
970528,4,14,1409,7303,1339,5012,546, 0
970528,4,15,1403,7389,1348,5205,400, 0
970528,4,16,1559,7791,1524,5458,153, 0
970528,4,17,1579,7900,1560,5564,71, 0
970528,4,18,1464,7796,1444,5531,83, 0
970528,4,19,2696,7973,2569,5546,134, 1
970528,4,20,2099,8034,2036,5514,137, 1
970528,4,21,1719,7966,1685,5480,37, 1
970528,4,22,1497,7813,1476,5448,81, 0
970528,4,23,1499,7739,1476,5471,68, 0
970528,4,24,1635,7677,1606,5447,113, 1
970528,4,25,1490,7648,1463,5397,150, 0
970528,4,26,1487,7565,1458,5372,110, 0
970528,4,27,1487,7558,1462,5425,74, 0
970528,4,28,1485,7520,1458,5427,74, 0
970528,4,29,1470,7453,1443,5397,116, 0
970528,4,30,1462,7491,1428,5346,210, 0
970528,4,31,1462,7424,1422,5327,255, 0
970528,4,32,1467,7474,1422,5308,297, 0
970528,4,33,1468,7565,1425,5311,272, 0
970528,4,34,1583,7780,1507,5436,207, 0
970528,4,35,1957,8264,1926,5704,106, 1
970528,4,36,2617,8659,2546,5898,64, 1
970528,4,37,3278,8589,3132,5793,138, 1
970528,4,38,2572,8391,2426,5616,187, 1
970528,4,39,1677,8149,1683,5478,201, 1
970528,4,40,1544,7954,1510,5371,242, 0
970528,4,41,1495,7786,1455,5290,298, 0
970528,4,42,1481,7590,1432,5172,394, 0
970528,4,43,1462,7342,1406,5066,419, 0
970528,4,44,1427,7101,1364,4944,515, 0
970528,4,45,1451,7457,1388,4892,603, 0
970528,4,46,1447,7548,1381,4851,565, 0
970528,4,47,1473,7594,1432,5163,326, 0
970528,4,48,1481,7563,1438,5125,358, 0
970529,5,1,1462,7440,1418,5030,432, 0
970529,5,2,1459,7326,1401,4925,519, 0
970529,5,3,1472,7147,1413,5095,374, 0
970529,5,4,1420,6761,1362,4972,452, 0
970529,5,5,1370,6346,1308,4774,759, 0
970529,5,6,1356,6034,1268,4640,774, 0
970529,5,7,1219,5728,1090,4478,800, 0
970529,5,8,1077,5565,931,4341,800, 0
970529,5,9,1075,5458,954,4247,796, 0
970529,5,10,1036,5443,845,4210,800, 0
970529,5,11,1142,5618,1041,4283,764, 0
970529,5,12,1310,5947,1240,4409,732, 0
970529,5,13,1364,6583,1309,4716,431, 0
970529,5,14,1423,7314,1397,5034,194, 0
970529,5,15,1425,7376,1422,5249,149, 0
970529,5,16,1707,7824,1834,5560,-73, 1
970529,5,17,1949,7909,2140,5735,-170, 1
970529,5,18,1973,7809,2057,5770,-241, 1
970529,5,19,2818,7981,2890,5810,-121, 1
970529,5,20,2705,8080,2725,5807,-117, 1
970529,5,21,2449,7986,2496,5781,-78, 1
970529,5,22,2374,7870,2360,5765,12, 1
970529,5,23,2192,7773,2175,5757,-104, 1
970529,5,24,2353,7742,2352,5808,-125, 1
970529,5,25,2347,7674,2326,5842,-90, 1
970529,5,26,2054,7615,2043,5798,-141, 1
970529,5,27,2462,7623,2598,5911,-178, 1
970529,5,28,2242,7568,2373,5935,-169, 1
970529,5,29,2054,7525,2179,5885,-147, 1
970529,5,30,1871,7441,1918,5808,-141, 1
970529,5,31,2054,7392,1960,5786,-159, 1
970529,5,32,1741,7476,1621,5769,-176, 0
970529,5,33,1677,7572,1580,5682,-121, 0
970529,5,34,1922,7820,1859,5735,-71, 1
970529,5,35,2219,8258,2191,5929,-143, 1
970529,5,36,2991,8646,3021,6190,-157, 1
970529,5,37,2821,8583,2847,6156,-274, 1
970529,5,38,2888,8424,2884,6000,-96, 1
970529,5,39,2767,8183,2802,5854,-45, 1
970529,5,40,2390,8044,2303,5705,-26, 1
970529,5,41,2291,7882,2341,5561,56, 1
970529,5,42,2767,7719,2658,5475,101, 1
970529,5,43,1736,7442,1738,5301,160, 0
970529,5,44,1433,7187,1383,5181,286, 0
970529,5,45,1452,7575,1405,5116,333, 0
970529,5,46,1448,7678,1401,5081,400, 0
970529,5,47,1615,7708,1451,5358,137, 0
970529,5,48,1571,7633,1550,5319,166, 0
970530,6,1,1476,7548,1445,5274,216, 0
970530,6,2,1560,7380,1532,5146,83, 0
970530,6,3,1859,7206,2123,5294,-46, 0
970530,6,4,1576,6878,1788,5185,103, 0
970530,6,5,1412,6472,1386,5008,268, 0
970530,6,6,1377,6130,1308,4835,629, 0
970530,6,7,1343,5817,1259,4690,748, 0
970530,6,8,1339,5610,1200,4546,720, 0
970530,6,9,1112,5525,923,4443,800, 0
970530,6,10,1117,5516,876,4404,800, 0
970530,6,11,1201,5714,961,4444,782, 0
970530,6,12,1278,6003,1175,4561,667, 0
970530,6,13,1355,6681,1277,4859,505, 0
970530,6,14,1444,7455,1427,5168,105, 0
970530,6,15,1762,7558,1756,5339,13, 0
970530,6,16,2953,7973,2925,5630,38, 1
970530,6,17,3470,8065,3390,5810,-113, 1
970530,6,18,3030,8034,3118,5819,-129, 1
970530,6,19,3120,8201,3097,5834,-97, 1
970530,6,20,3023,8279,2986,5784,43, 1
970530,6,21,2593,8151,2601,5758,-43, 1
970530,6,22,2512,8011,2490,5718,-139, 1
970530,6,23,2572,7905,2560,5657,-89, 1
970530,6,24,2270,7819,2263,5615,-106, 1
970530,6,25,1928,7750,1935,5560,-35, 0
970530,6,26,2144,7660,2134,5534,-102, 1
970530,6,27,2397,7617,2389,5610,-126, 1
970530,6,28,2207,7555,2322,5577,-115, 1
970530,6,29,1570,7508,1565,5510,-180, 0
970530,6,30,1479,7429,1477,5475,-134, 0
970530,6,31,1454,7389,1445,5414,-86, 0
970530,6,32,1444,7461,1432,5382,-46, 0
970530,6,33,1456,7622,1445,5350,-15, 0
970530,6,34,1760,7974,1757,5433,32, 0
970530,6,35,2798,8490,2810,5689,211, 1
970530,6,36,4348,8899,4165,5930,282, 1
970530,6,37,3722,8821,3548,5871,223, 1
970530,6,38,3428,8673,3289,5746,253, 1
970530,6,39,2604,8489,2542,5593,34, 1
970530,6,40,2459,8298,2431,5455,129, 1
970530,6,41,2072,8144,2041,5333,145, 1
970530,6,42,2180,8027,2177,5272,221, 1
970530,6,43,2591,7768,2515,5126,342, 1
970530,6,44,2466,7539,2386,5013,253, 1
970530,6,45,1984,7927,1947,4977,412, 0
970530,6,46,1465,8068,1407,4962,361, 0
970530,6,47,1515,8092,1485,5342,57, 0
970530,6,48,1423,7949,1370,5291,241, 0
970531,7,1,1300,7753,1230,5193,417, 0
970531,7,2,1279,7581,1186,5081,471, 0
970531,7,3,1238,7317,1143,5240,434, 0
970531,7,4,900,6910,831,5086,487, 0
970531,7,5,858,6492,807,4908,350, 0
970531,7,6,723,6186,674,4684,380, 0
970531,7,7,383,5891,356,4517,280, 0
970531,7,8,62,5635,57,4346,230, 0
970531,7,9,160,5469,151,4254,337, 0
970531,7,10,0,5403,0,4167,372, 0
970531,7,11,0,5419,0,4107,410, 0
970531,7,12,256,5571,243,4105,332, 0
970531,7,13,674,5824,625,4216,672, 0
970531,7,14,1428,6126,831,4344,800, 0
970531,7,15,1417,6486,790,4331,800, 0
970531,7,16,1482,7179,1250,4478,800, 0
970531,7,17,3016,7746,2807,4718,486, 1
970531,7,18,3049,8127,2915,4874,392, 1
970531,7,19,2910,8378,2812,5007,347, 1
970531,7,20,2745,8370,2651,5050,371, 1
970531,7,21,2462,8175,2397,5026,355, 1
970531,7,22,2126,7962,2071,4970,350, 1
970531,7,23,1596,7740,1562,4906,256, 0
970531,7,24,1504,7583,1469,4848,353, 0
970531,7,25,1550,7436,1511,4781,365, 0
970531,7,26,1508,7306,1467,4746,340, 0
970531,7,27,1514,7242,1474,4784,342, 0
970531,7,28,1512,7112,1467,4765,402, 0
970531,7,29,1489,7040,1430,4705,504, 0
970531,7,30,1473,6985,1411,4703,521, 0
970531,7,31,1477,7007,1416,4701,545, 0
970531,7,32,1633,7118,1411,4713,515, 0
970531,7,33,1474,7287,1411,4717,536, 0
970531,7,34,1860,7774,1803,4865,378, 1
970531,7,35,2879,8376,2775,5142,475, 1
970531,7,36,3817,8885,3597,5390,376, 1
970531,7,37,3991,8959,3803,5388,382, 1
970531,7,38,3755,8780,3588,5271,371, 1
970531,7,39,3124,8514,3022,5123,374, 1
970531,7,40,2368,8202,2370,5005,420, 1
970531,7,41,1997,8015,1943,4903,427, 1
970531,7,42,2034,7901,1834,4839,591, 1
970531,7,43,2976,7701,2802,4745,663, 1
970531,7,44,2622,7409,2467,4690,720, 1
970531,7,45,1834,7539,1716,4691,661, 1
970531,7,46,1459,7498,1364,4739,614, 0
970531,7,47,1855,7543,1739,5049,385, 1
970531,7,48,1281,7276,1197,5015,582, 0
970601,1,1,1117,7023,1033,4950,610, 0
970601,1,2,936,6634,863,4857,631, 0
970601,1,3,1401,6397,1292,5040,541, 0
970601,1,4,1200,6151,1102,4951,583, 0
970601,1,5,970,5835,890,4770,720, 0
970601,1,6,870,5628,798,4572,727, 0
970601,1,7,737,5416,662,4394,577, 0
970601,1,8,658,5263,595,4217,415, 0
970601,1,9,537,5150,489,4075,387, 0
970601,1,10,575,5132,543,3996,439, 0
970601,1,11,662,5152,624,3950,449, 0
970601,1,12,737,5251,685,3922,616, 0
970601,1,13,779,5458,668,3949,794, 0
970601,1,14,596,5644,489,3942,787, 0
970601,1,15,982,5855,470,3877,800, 0
970601,1,16,1381,6362,718,3954,800, 0
970601,1,17,1420,6907,903,4150,800, 0
970601,1,18,1463,7365,1342,4354,787, 0
970601,1,19,1468,7690,1374,4447,747, 0
970601,1,20,1483,7858,1411,4506,661, 0
970601,1,21,1499,7815,1433,4526,612, 0
970601,1,22,1480,7689,1412,4509,635, 0
970601,1,23,1458,7496,1378,4457,734, 0
970601,1,24,1444,7376,1367,4447,710, 0
970601,1,25,1448,7205,1367,4415,763, 0
970601,1,26,1429,7044,1342,4395,773, 0
970601,1,27,1424,6900,1340,4431,760, 0
970601,1,28,1420,6786,1321,4392,800, 0
970601,1,29,1421,6703,1227,4311,800, 0
970601,1,30,1377,6556,1163,4304,800, 0
970601,1,31,1401,6715,1048,4300,800, 0
970601,1,32,1422,6897,1239,4335,800, 0
970601,1,33,1428,7186,1215,4340,800, 0
970601,1,34,1480,7609,1406,4526,598, 0
970601,1,35,2011,8234,2057,4899,300, 1
970601,1,36,3298,8748,3256,5273,332, 1
970601,1,37,3785,8862,3653,5324,274, 1
970601,1,38,3193,8718,3174,5234,286, 1
970601,1,39,2568,8581,2529,5172,270, 1
970601,1,40,2467,8372,2416,5078,300, 1
970601,1,41,2286,8277,2257,5022,282, 1
970601,1,42,1792,8120,1765,4971,254, 1
970601,1,43,1787,7882,1666,4859,290, 1
970601,1,44,1470,7479,1445,4774,418, 0
970601,1,45,1354,7521,1296,4715,474, 0
970601,1,46,1334,7441,1264,4708,540, 0
970601,1,47,1368,7351,1301,4976,335, 0
970601,1,48,1237,7131,1178,4985,427, 0
970602,2,1,1193,6933,1116,4913,443, 0
970602,2,2,1114,6667,1038,4864,530, 0
970602,2,3,1193,6513,1133,5076,324, 0
970602,2,4,1153,6270,1098,4968,461, 0
970602,2,5,975,6027,907,4839,487, 0
970602,2,6,719,5834,680,4619,429, 0
970602,2,7,653,5657,610,4457,295, 0
970602,2,8,491,5561,467,4351,285, 0
970602,2,9,624,5541,592,4274,431, 0
970602,2,10,627,5593,592,4226,414, 0
970602,2,11,680,5819,635,4272,713, 0
970602,2,12,896,6213,789,4454,800, 0
970602,2,13,1602,6965,1307,4758,760, 1
970602,2,14,1624,7821,1481,5105,521, 1
970602,2,15,1443,8113,1362,5320,208, 0
970602,2,16,3595,8705,3410,5635,216, 1
970602,2,17,3582,8878,3489,5815,124, 1
970602,2,18,3469,8798,3456,5849,60, 1
970602,2,19,3530,8981,3352,5926,130, 1
970602,2,20,4539,9020,4442,5883,-36, 1
970602,2,21,3645,8868,3596,5868,-256, 1
970602,2,22,3078,8675,3101,5808,-182, 1
970602,2,23,3375,8500,3451,5785,-358, 1
970602,2,24,2857,8317,3029,5763,-252, 1
970602,2,25,2332,8216,2362,5686,-332, 1
970602,2,26,1963,8157,1998,5694,-363, 1
970602,2,27,2058,8049,2133,5821,-438, 1
970602,2,28,2324,8029,2382,5831,-429, 1
970602,2,29,1984,7942,2113,5794,-426, 1
970602,2,30,1600,7825,1642,5737,-413, 0
970602,2,31,1701,7753,1742,5689,-387, 0
970602,2,32,2085,7878,2124,5662,-279, 1
970602,2,33,1749,8053,1780,5660,-250, 0
970602,2,34,2516,8443,2518,5750,-81, 1
970602,2,35,3288,9090,3206,6065,204, 1
970602,2,36,6109,9551,5851,6301,233, 1
970602,2,37,5838,9555,5535,6225,497, 1
970602,2,38,4534,9406,4276,6024,505, 1
970602,2,39,3707,9171,3521,5834,391, 1
970602,2,40,3167,8917,3023,5698,334, 1
970602,2,41,2484,8791,2391,5584,379, 1
970602,2,42,1524,8623,1471,5479,318, 0
970602,2,43,1306,8266,1242,5335,495, 0
970602,2,44,1212,7867,1126,5203,651, 0
970602,2,45,1298,8129,985,5080,800, 0
970602,2,46,1284,8094,859,5006,800, 0
970602,2,47,1387,8042,1267,5331,514, 0
970602,2,48,1291,7956,1183,5308,633, 0
970603,3,1,1280,7807,1183,5217,717, 0
970603,3,2,1306,7671,1082,5131,781, 0
970603,3,3,1347,7509,1228,5325,564, 0
970603,3,4,1141,7183,1034,5281,669, 0
970603,3,5,942,6812,876,5116,800, 0
970603,3,6,942,6518,737,4939,800, 0
970603,3,7,758,6177,638,4733,748, 0
970603,3,8,616,5959,567,4570,586, 0
970603,3,9,457,5821,426,4463,467, 0
970603,3,10,431,5805,403,4385,531, 0
970603,3,11,580,6016,503,4421,800, 0
970603,3,12,745,6327,470,4568,800, 0
970603,3,13,1358,7113,878,4923,763, 0
970603,3,14,1435,7929,1305,5309,680, 0
970603,3,15,1441,8095,1333,5524,367, 0
970603,3,16,4354,8668,4137,5839,221, 1
970603,3,17,3932,8858,3802,6011,187, 1
970603,3,18,3257,8838,3230,5987,175, 1
970603,3,19,3110,9008,3004,6013,141, 1
970603,3,20,3369,9061,2718,5947,235, 1
970603,3,21,2804,8898,2745,5864,27, 1
970603,3,22,1913,8675,1900,5798,-59, 0
970603,3,23,2406,8658,2386,5763,57, 1
970603,3,24,2436,8603,2415,5715,29, 1
970603,3,25,2218,8468,2198,5615,66, 1
970603,3,26,2299,8408,2286,5598,62, 1
970603,3,27,2110,8334,2107,5668,-120, 0
970603,3,28,3137,8242,3180,5649,-370, 1
970603,3,29,2647,8111,2675,5573,-271, 1
970603,3,30,2226,8039,2252,5495,-265, 1
970603,3,31,2414,7980,2434,5438,-178, 1
970603,3,32,2283,8012,2292,5422,-135, 1
970603,3,33,2323,8126,2330,5416,-90, 1
970603,3,34,2850,8491,2747,5528,156, 1
970603,3,35,3724,9243,3577,5812,430, 1
970603,3,36,11302,9783,10674,6128,429, 1
970603,3,37,10566,9801,9869,6103,417, 1
970603,3,38,4730,9567,4486,5920,388, 1
970603,3,39,4112,9372,3928,5761,215, 1
970603,3,40,4217,9156,4116,5633,288, 1
970603,3,41,4008,9021,3857,5518,377, 1
970603,3,42,3171,8783,3063,5391,259, 1
970603,3,43,2328,8468,2263,5253,392, 0
970603,3,44,1469,8176,1426,5144,293, 0
970603,3,45,1577,8340,1516,5055,351, 0
970603,3,46,1453,8238,1388,4965,440, 0
970603,3,47,1460,8100,1379,5262,255, 0
970603,3,48,1453,8002,1373,5242,301, 0
970604,4,1,1454,7893,1372,5132,284, 0
970604,4,2,1453,7752,1369,5027,378, 0
970604,4,3,1450,7583,1370,5212,272, 0
970604,4,4,1360,7271,1281,5102,378, 0
970604,4,5,1316,6835,1235,4947,390, 0
970604,4,6,1204,6528,1126,4769,546, 0
